enrollment_id,student_id,course_id,unit_code,semester,year_level,class_level,grade,gpa,credits,status
ENR_018540,103569,ACC102,ACC102,Spring 2026,1,BSCP1.2,71.1,2.85,4,Enrolled
ENR_018541,103569,LAW111,LAW111,Spring 2026,1,BSCP1.2,78.4,3.13,3,Enrolled
ENR_018542,103570,MGT401,MGT401,Spring 2026,4,BAIS4.1,43.0,1.72,3,Enrolled
ENR_018543,103570,BIT402,BIT402,Spring 2026,4,BAIS4.1,81.8,3.27,3,Enrolled
ENR_018544,103570,BIT403,BIT403,Spring 2026,4,BAIS4.1,70.8,2.83,4,Enrolled
ENR_018545,103570,BUS411,BUS411,Spring 2026,4,BAIS4.1,80.3,3.21,4,Enrolled
ENR_018546,103572,ACC202,ACC202,Spring 2026,2,BAIS2.2,92.2,3.69,4,Enrolled
ENR_018547,103572,BUS202,BUS202,Spring 2026,2,BAIS2.2,86.8,3.47,3,Enrolled
ENR_018548,103572,BIT214,BIT214,Spring 2026,2,BAIS2.2,77.1,3.08,3,Enrolled
ENR_018549,103572,ENT201,ENT201,Spring 2026,2,BAIS2.2,34.6,1.38,3,Enrolled
ENR_018550,103572,BIT212,BIT212,Spring 2026,2,BAIS2.2,80.6,3.22,4,Enrolled
ENR_018551,103572,BIT211,BIT211,Spring 2026,2,BAIS2.2,48.6,1.94,4,Enrolled
ENR_018552,103573,BUS201,BUS201,Spring 2026,2,BAIS2.1,82.7,3.31,3,Enrolled
ENR_018553,103573,ACC201,ACC201,Spring 2026,2,BAIS2.1,86.0,3.44,4,Enrolled
ENR_018554,103573,HRM201,HRM201,Spring 2026,2,BAIS2.1,88.2,3.53,3,Enrolled
ENR_018555,103573,BIT203,BIT203,Spring 2026,2,BAIS2.1,83.2,3.33,3,Enrolled
ENR_018556,103573,BIT201,BIT201,Spring 2026,2,BAIS2.1,75.4,3.02,4,Enrolled
ENR_018557,103573,BIT206,BIT206,Spring 2026,2,BAIS2.1,89.1,3.56,3,Enrolled
ENR_018558,103573,BIT204,BIT204,Spring 2026,2,BAIS2.1,81.7,3.27,3,Enrolled
ENR_018559,103574,BIT206,BIT206,Spring 2026,2,BSCP2.1,31.8,1.27,3,Enrolled
ENR_018560,103574,BIT201,BIT201,Spring 2026,2,BSCP2.1,93.0,3.72,4,Enrolled
ENR_018561,103574,BUS201,BUS201,Spring 2026,2,BSCP2.1,94.3,3.77,3,Enrolled
ENR_018562,103574,ACC201,ACC201,Spring 2026,2,BSCP2.1,72.1,2.89,4,Enrolled
ENR_018563,103574,FIN201,FIN201,Spring 2026,2,BSCP2.1,86.3,3.45,4,Enrolled
ENR_018564,103574,HRM201,HRM201,Spring 2026,2,BSCP2.1,94.1,3.77,3,Enrolled
ENR_018565,103575,BUS202,BUS202,Spring 2026,2,BSCP2.2,94.8,3.79,3,Enrolled
ENR_018566,103575,BIT215,BIT215,Spring 2026,2,BSCP2.2,82.5,3.3,3,Enrolled
ENR_018567,103575,ACC202,ACC202,Spring 2026,2,BSCP2.2,66.8,2.67,4,Enrolled
ENR_018568,103575,BIT212,BIT212,Spring 2026,2,BSCP2.2,56.5,2.26,4,Enrolled
ENR_018569,103575,BIT214,BIT214,Spring 2026,2,BSCP2.2,89.2,3.57,3,Enrolled
ENR_018570,103575,BIT213,BIT213,Spring 2026,2,BSCP2.2,33.1,1.33,3,Enrolled
ENR_018571,103575,FIN202,FIN202,Spring 2026,2,BSCP2.2,66.0,2.64,4,Enrolled
ENR_018572,103577,ECO101,ECO101,Spring 2026,1,BSCP1.1,94.1,3.76,3,Enrolled
ENR_018573,103577,LAW102,LAW102,Spring 2026,1,BSCP1.1,63.8,2.55,3,Enrolled
ENR_018574,103577,PSY101,PSY101,Spring 2026,1,BSCP1.1,75.9,3.04,3,Enrolled
ENR_018575,103577,MAT101,MAT101,Spring 2026,1,BSCP1.1,92.0,3.68,4,Enrolled
ENR_018576,103577,BUS101,BUS101,Spring 2026,1,BSCP1.1,86.1,3.44,3,Enrolled
ENR_018577,103577,MGT101,MGT101,Spring 2026,1,BSCP1.1,94.7,3.79,3,Enrolled
ENR_018578,103578,MKT401,MKT401,Spring 2026,4,BSCP4.2,54.1,2.16,3,Enrolled
ENR_018579,103578,BUS412,BUS412,Spring 2026,4,BSCP4.2,89.1,3.57,4,Enrolled
ENR_018580,103578,BIT412,BIT412,Spring 2026,4,BSCP4.2,32.1,1.28,3,Enrolled
ENR_018581,103578,BIT411,BIT411,Spring 2026,4,BSCP4.2,83.9,3.35,4,Enrolled
ENR_018582,103579,MGT401,MGT401,Spring 2026,4,BAIS4.1,30.2,1.21,3,Enrolled
ENR_018583,103579,BUS411,BUS411,Spring 2026,4,BAIS4.1,69.5,2.78,4,Enrolled
ENR_018584,103579,BIT404,BIT404,Spring 2026,4,BAIS4.1,60.5,2.42,3,Enrolled
ENR_018585,103579,BIT403,BIT403,Spring 2026,4,BAIS4.1,80.5,3.22,4,Enrolled
ENR_018586,103579,BIT402,BIT402,Spring 2026,4,BAIS4.1,75.0,3.0,3,Enrolled
ENR_018587,103580,BIT412,BIT412,Spring 2026,4,BAIS4.2,63.0,2.52,3,Enrolled
ENR_018588,103580,BIT411,BIT411,Spring 2026,4,BAIS4.2,56.6,2.26,4,Enrolled
ENR_018589,103580,BUS412,BUS412,Spring 2026,4,BAIS4.2,77.2,3.09,4,Enrolled
ENR_018590,103580,MKT401,MKT401,Spring 2026,4,BAIS4.2,86.4,3.46,3,Enrolled
ENR_018591,103581,BIT116,BIT116,Spring 2026,1,BADS1.2,81.3,3.25,3,Enrolled
ENR_018592,103581,LAW111,LAW111,Spring 2026,1,BADS1.2,83.4,3.34,3,Enrolled
ENR_018593,103581,BIT111,BIT111,Spring 2026,1,BADS1.2,82.5,3.3,4,Enrolled
ENR_018594,103581,MAT102,MAT102,Spring 2026,1,BADS1.2,62.4,2.5,4,Enrolled
ENR_018595,103581,ECO102,ECO102,Spring 2026,1,BADS1.2,84.0,3.36,3,Enrolled
ENR_018596,103581,BIT112,BIT112,Spring 2026,1,BADS1.2,74.2,2.97,4,Enrolled
ENR_018597,103581,COM112,COM112,Spring 2026,1,BADS1.2,34.5,1.38,3,Enrolled
ENR_018598,103583,BIT311,BIT311,Spring 2026,3,BACO3.2,93.9,3.76,3,Enrolled
ENR_018599,103583,BUS301,BUS301,Spring 2026,3,BACO3.2,72.9,2.92,3,Enrolled
ENR_018600,103583,MKT302,MKT302,Spring 2026,3,BACO3.2,53.2,2.13,3,Enrolled
ENR_018601,103583,FIN302,FIN302,Spring 2026,3,BACO3.2,87.1,3.49,3,Enrolled
ENR_018602,103583,BIT312,BIT312,Spring 2026,3,BACO3.2,91.9,3.68,4,Enrolled
ENR_018603,103584,BIT311,BIT311,Spring 2026,3,BAIS3.2,69.6,2.78,3,Enrolled
ENR_018604,103584,BIT312,BIT312,Spring 2026,3,BAIS3.2,73.1,2.93,4,Enrolled
ENR_018605,103584,BIT313,BIT313,Spring 2026,3,BAIS3.2,38.3,1.53,3,Enrolled
ENR_018606,103584,ACC302,ACC302,Spring 2026,3,BAIS3.2,41.0,1.64,4,Enrolled
ENR_018607,103584,BUS301,BUS301,Spring 2026,3,BAIS3.2,82.9,3.31,3,Enrolled
ENR_018608,103584,MKT302,MKT302,Spring 2026,3,BAIS3.2,77.7,3.11,3,Enrolled
ENR_018609,103585,BIT304,BIT304,Spring 2026,3,BACO3.1,47.4,1.9,3,Enrolled
ENR_018610,103585,MKT301,MKT301,Spring 2026,3,BACO3.1,70.6,2.82,3,Enrolled
ENR_018611,103585,MGT301,MGT301,Spring 2026,3,BACO3.1,92.1,3.68,3,Enrolled
ENR_018612,103585,BIT303,BIT303,Spring 2026,3,BACO3.1,32.9,1.32,4,Enrolled
ENR_018613,103585,BIT302,BIT302,Spring 2026,3,BACO3.1,87.7,3.51,3,Enrolled
ENR_018614,103585,BIT305,BIT305,Spring 2026,3,BACO3.1,70.9,2.84,3,Enrolled
ENR_018615,103586,ACC201,ACC201,Spring 2026,2,BACO2.1,90.8,3.63,4,Enrolled
ENR_018616,103586,BIT202,BIT202,Spring 2026,2,BACO2.1,76.6,3.06,4,Enrolled
ENR_018617,103586,OMG201,OMG201,Spring 2026,2,BACO2.1,81.8,3.27,3,Enrolled
ENR_018618,103586,BIT201,BIT201,Spring 2026,2,BACO2.1,69.8,2.79,4,Enrolled
ENR_018619,103586,BIT205,BIT205,Spring 2026,2,BACO2.1,81.7,3.27,3,Enrolled
ENR_018620,103586,MKT201,MKT201,Spring 2026,2,BACO2.1,46.9,1.88,3,Enrolled
ENR_018621,103587,SCM301,SCM301,Spring 2026,3,BAIS3.1,56.8,2.27,3,Enrolled
ENR_018622,103587,BIT301,BIT301,Spring 2026,3,BAIS3.1,72.5,2.9,3,Enrolled
ENR_018623,103587,BIT302,BIT302,Spring 2026,3,BAIS3.1,74.3,2.97,3,Enrolled
ENR_018624,103587,BIT303,BIT303,Spring 2026,3,BAIS3.1,75.2,3.01,4,Enrolled
ENR_018625,103587,FIN301,FIN301,Spring 2026,3,BAIS3.1,75.7,3.03,3,Enrolled
ENR_018626,103588,BIT205,BIT205,Spring 2026,2,BSCP2.1,66.7,2.67,3,Enrolled
ENR_018627,103588,MKT201,MKT201,Spring 2026,2,BSCP2.1,90.6,3.62,3,Enrolled
ENR_018628,103588,FIN201,FIN201,Spring 2026,2,BSCP2.1,78.8,3.15,4,Enrolled
ENR_018629,103588,ACC201,ACC201,Spring 2026,2,BSCP2.1,40.7,1.63,4,Enrolled
ENR_018630,103588,BIT202,BIT202,Spring 2026,2,BSCP2.1,90.8,3.63,4,Enrolled
ENR_018631,103588,BIT201,BIT201,Spring 2026,2,BSCP2.1,75.3,3.01,4,Enrolled
ENR_018632,103589,BIT314,BIT314,Spring 2026,3,BSCP3.2,80.8,3.23,3,Enrolled
ENR_018633,103589,BIT311,BIT311,Spring 2026,3,BSCP3.2,71.5,2.86,3,Enrolled
ENR_018634,103589,MKT302,MKT302,Spring 2026,3,BSCP3.2,84.5,3.38,3,Enrolled
ENR_018635,103589,BIT312,BIT312,Spring 2026,3,BSCP3.2,45.2,1.81,4,Enrolled
ENR_018636,103589,FIN302,FIN302,Spring 2026,3,BSCP3.2,42.3,1.69,3,Enrolled
ENR_018637,103589,BUS301,BUS301,Spring 2026,3,BSCP3.2,83.4,3.33,3,Enrolled
ENR_018638,103590,BIT211,BIT211,Spring 2026,2,BSCP2.2,94.4,3.78,4,Enrolled
ENR_018639,103590,BUS202,BUS202,Spring 2026,2,BSCP2.2,92.1,3.69,3,Enrolled
ENR_018640,103590,FIN202,FIN202,Spring 2026,2,BSCP2.2,73.2,2.93,4,Enrolled
ENR_018641,103590,ENT201,ENT201,Spring 2026,2,BSCP2.2,79.9,3.2,3,Enrolled
ENR_018642,103590,ACC202,ACC202,Spring 2026,2,BSCP2.2,80.4,3.22,4,Enrolled
ENR_018643,103590,MKT202,MKT202,Spring 2026,2,BSCP2.2,88.7,3.55,3,Enrolled
ENR_018644,103591,BIT412,BIT412,Spring 2026,4,BADS4.2,91.4,3.66,3,Enrolled
ENR_018645,103591,MKT401,MKT401,Spring 2026,4,BADS4.2,70.6,2.82,3,Enrolled
ENR_018646,103591,BIT411,BIT411,Spring 2026,4,BADS4.2,69.3,2.77,4,Enrolled
ENR_018647,103591,BUS412,BUS412,Spring 2026,4,BADS4.2,86.6,3.46,4,Enrolled
ENR_018648,103592,MAT101,MAT101,Spring 2026,1,BSCP1.1,94.3,3.77,4,Enrolled
ENR_018649,103592,LAW102,LAW102,Spring 2026,1,BSCP1.1,68.4,2.74,3,Enrolled
ENR_018650,103592,COM111,COM111,Spring 2026,1,BSCP1.1,87.1,3.48,3,Enrolled
ENR_018651,103592,BIT102,BIT102,Spring 2026,1,BSCP1.1,77.2,3.09,3,Enrolled
ENR_018652,103592,BIT104,BIT104,Spring 2026,1,BSCP1.1,92.4,3.7,3,Enrolled
ENR_018653,103592,MAT111,MAT111,Spring 2026,1,BSCP1.1,31.0,1.24,3,Enrolled
ENR_018654,103592,COM101,COM101,Spring 2026,1,BSCP1.1,75.1,3.0,3,Enrolled
ENR_018655,103593,BUS412,BUS412,Spring 2026,4,BSCP4.2,91.9,3.68,4,Enrolled
ENR_018656,103593,MKT401,MKT401,Spring 2026,4,BSCP4.2,63.9,2.56,3,Enrolled
ENR_018657,103593,BIT411,BIT411,Spring 2026,4,BSCP4.2,78.7,3.15,4,Enrolled
ENR_018658,103593,BIT412,BIT412,Spring 2026,4,BSCP4.2,38.9,1.56,3,Enrolled
ENR_018659,103594,ACC201,ACC201,Spring 2026,2,BACO2.1,47.3,1.89,4,Enrolled
ENR_018660,103594,MKT201,MKT201,Spring 2026,2,BACO2.1,90.7,3.63,3,Enrolled
ENR_018661,103594,BUS201,BUS201,Spring 2026,2,BACO2.1,39.3,1.57,3,Enrolled
ENR_018662,103594,BIT206,BIT206,Spring 2026,2,BACO2.1,82.8,3.31,3,Enrolled
ENR_018663,103594,BIT205,BIT205,Spring 2026,2,BACO2.1,87.9,3.52,3,Enrolled
ENR_018664,103594,OMG201,OMG201,Spring 2026,2,BACO2.1,85.6,3.42,3,Enrolled
ENR_018665,103595,BUS411,BUS411,Spring 2026,4,BADS4.1,84.6,3.39,4,Enrolled
ENR_018666,103595,BIT404,BIT404,Spring 2026,4,BADS4.1,81.9,3.28,3,Enrolled
ENR_018667,103595,STR401,STR401,Spring 2026,4,BADS4.1,89.0,3.56,3,Enrolled
ENR_018668,103595,BIT402,BIT402,Spring 2026,4,BADS4.1,80.5,3.22,3,Enrolled
ENR_018669,103595,BIT401,BIT401,Spring 2026,4,BADS4.1,81.6,3.26,4,Enrolled
ENR_018670,103596,BUS412,BUS412,Spring 2026,4,BSCP4.2,83.7,3.35,4,Enrolled
ENR_018671,103596,BIT412,BIT412,Spring 2026,4,BSCP4.2,92.6,3.7,3,Enrolled
ENR_018672,103596,BIT411,BIT411,Spring 2026,4,BSCP4.2,53.8,2.15,4,Enrolled
ENR_018673,103596,MKT401,MKT401,Spring 2026,4,BSCP4.2,78.2,3.13,3,Enrolled
ENR_018674,103597,BIT404,BIT404,Spring 2026,4,BADS4.1,59.2,2.37,3,Enrolled
ENR_018675,103597,BUS401,BUS401,Spring 2026,4,BADS4.1,78.7,3.15,3,Enrolled
ENR_018676,103597,BIT401,BIT401,Spring 2026,4,BADS4.1,92.0,3.68,4,Enrolled
ENR_018677,103597,STR401,STR401,Spring 2026,4,BADS4.1,57.5,2.3,3,Enrolled
ENR_018678,103597,BUS411,BUS411,Spring 2026,4,BADS4.1,91.7,3.67,4,Enrolled
ENR_018679,103598,COM112,COM112,Spring 2026,1,BSCP1.2,32.0,1.28,3,Enrolled
ENR_018680,103598,BUS102,BUS102,Spring 2026,1,BSCP1.2,39.2,1.57,3,Enrolled
ENR_018681,103598,BIT113,BIT113,Spring 2026,1,BSCP1.2,81.6,3.26,3,Enrolled
ENR_018682,103598,LAW111,LAW111,Spring 2026,1,BSCP1.2,87.8,3.51,3,Enrolled
ENR_018683,103598,MAT112,MAT112,Spring 2026,1,BSCP1.2,92.9,3.71,3,Enrolled
ENR_018684,103598,BIT111,BIT111,Spring 2026,1,BSCP1.2,66.8,2.67,4,Enrolled
ENR_018685,103599,BUS401,BUS401,Spring 2026,4,BAIS4.1,77.7,3.11,3,Enrolled
ENR_018686,103599,BIT401,BIT401,Spring 2026,4,BAIS4.1,92.8,3.71,4,Enrolled
ENR_018687,103599,STR401,STR401,Spring 2026,4,BAIS4.1,88.3,3.53,3,Enrolled
ENR_018688,103599,BIT403,BIT403,Spring 2026,4,BAIS4.1,75.3,3.01,4,Enrolled
ENR_018689,103600,BIT403,BIT403,Spring 2026,4,BAIS4.1,78.7,3.15,4,Enrolled
ENR_018690,103600,BUS401,BUS401,Spring 2026,4,BAIS4.1,76.9,3.08,3,Enrolled
ENR_018691,103600,MGT401,MGT401,Spring 2026,4,BAIS4.1,80.2,3.21,3,Enrolled
ENR_018692,103600,BIT404,BIT404,Spring 2026,4,BAIS4.1,78.7,3.15,3,Enrolled
ENR_018693,103601,BIT305,BIT305,Spring 2026,3,BAIS3.1,82.3,3.29,3,Enrolled
ENR_018694,103601,BIT304,BIT304,Spring 2026,3,BAIS3.1,85.6,3.42,3,Enrolled
ENR_018695,103601,MKT301,MKT301,Spring 2026,3,BAIS3.1,58.9,2.36,3,Enrolled
ENR_018696,103601,SCM301,SCM301,Spring 2026,3,BAIS3.1,91.2,3.65,3,Enrolled
ENR_018697,103601,BIT303,BIT303,Spring 2026,3,BAIS3.1,85.7,3.43,4,Enrolled
ENR_018698,103601,MGT301,MGT301,Spring 2026,3,BAIS3.1,81.7,3.27,3,Enrolled
ENR_018699,103602,ACC301,ACC301,Spring 2026,3,BSCP3.1,94.1,3.76,4,Enrolled
ENR_018700,103602,BIT305,BIT305,Spring 2026,3,BSCP3.1,84.5,3.38,3,Enrolled
ENR_018701,103602,FIN301,FIN301,Spring 2026,3,BSCP3.1,71.2,2.85,3,Enrolled
ENR_018702,103602,MKT301,MKT301,Spring 2026,3,BSCP3.1,92.2,3.69,3,Enrolled
ENR_018703,103602,BIT301,BIT301,Spring 2026,3,BSCP3.1,79.4,3.18,3,Enrolled
ENR_018704,103603,BUS412,BUS412,Spring 2026,4,BAIS4.2,72.0,2.88,4,Enrolled
ENR_018705,103603,BIT412,BIT412,Spring 2026,4,BAIS4.2,65.8,2.63,3,Enrolled
ENR_018706,103603,MKT401,MKT401,Spring 2026,4,BAIS4.2,84.1,3.36,3,Enrolled
ENR_018707,103603,BIT411,BIT411,Spring 2026,4,BAIS4.2,33.8,1.35,4,Enrolled
ENR_018708,103604,MKT202,MKT202,Spring 2026,2,BAIS2.2,81.6,3.26,3,Enrolled
ENR_018709,103604,ENT201,ENT201,Spring 2026,2,BAIS2.2,41.8,1.67,3,Enrolled
ENR_018710,103604,BIT211,BIT211,Spring 2026,2,BAIS2.2,75.4,3.01,4,Enrolled
ENR_018711,103604,FIN202,FIN202,Spring 2026,2,BAIS2.2,82.3,3.29,4,Enrolled
ENR_018712,103604,BIT212,BIT212,Spring 2026,2,BAIS2.2,94.3,3.77,4,Enrolled
ENR_018713,103604,BIT215,BIT215,Spring 2026,2,BAIS2.2,67.0,2.68,3,Enrolled
ENR_018714,103604,BIT213,BIT213,Spring 2026,2,BAIS2.2,82.1,3.28,3,Enrolled
ENR_018715,103605,COM112,COM112,Spring 2026,1,BSCP1.2,75.4,3.02,3,Enrolled
ENR_018716,103605,BIT114,BIT114,Spring 2026,1,BSCP1.2,35.4,1.42,3,Enrolled
ENR_018717,103605,BIT113,BIT113,Spring 2026,1,BSCP1.2,71.0,2.84,3,Enrolled
ENR_018718,103605,BIT111,BIT111,Spring 2026,1,BSCP1.2,93.0,3.72,4,Enrolled
ENR_018719,103605,MAT102,MAT102,Spring 2026,1,BSCP1.2,80.5,3.22,4,Enrolled
ENR_018720,103605,STA102,STA102,Spring 2026,1,BSCP1.2,90.7,3.63,4,Enrolled
ENR_018721,103605,BUS102,BUS102,Spring 2026,1,BSCP1.2,77.5,3.1,3,Enrolled
ENR_018722,103606,MKT401,MKT401,Spring 2026,4,BSCP4.2,80.0,3.2,3,Enrolled
ENR_018723,103606,BUS412,BUS412,Spring 2026,4,BSCP4.2,72.5,2.9,4,Enrolled
ENR_018724,103606,BIT411,BIT411,Spring 2026,4,BSCP4.2,73.8,2.95,4,Enrolled
ENR_018725,103606,BIT412,BIT412,Spring 2026,4,BSCP4.2,94.7,3.79,3,Enrolled
ENR_018726,103607,BIT103,BIT103,Spring 2026,1,BACO1.1,94.8,3.79,3,Enrolled
ENR_018727,103607,LAW102,LAW102,Spring 2026,1,BACO1.1,41.4,1.66,3,Enrolled
ENR_018728,103607,BIT106,BIT106,Spring 2026,1,BACO1.1,51.6,2.07,3,Enrolled
ENR_018729,103607,BIT105,BIT105,Spring 2026,1,BACO1.1,76.4,3.06,3,Enrolled
ENR_018730,103607,BIT102,BIT102,Spring 2026,1,BACO1.1,73.3,2.93,3,Enrolled
ENR_018731,103607,COM101,COM101,Spring 2026,1,BACO1.1,81.2,3.25,3,Enrolled
ENR_018732,103607,BIT104,BIT104,Spring 2026,1,BACO1.1,90.9,3.64,3,Enrolled
ENR_018733,103608,MKT201,MKT201,Spring 2026,2,BACO2.1,81.8,3.27,3,Enrolled
ENR_018734,103608,BIT205,BIT205,Spring 2026,2,BACO2.1,79.4,3.17,3,Enrolled
ENR_018735,103608,OMG201,OMG201,Spring 2026,2,BACO2.1,66.7,2.67,3,Enrolled
ENR_018736,103608,ACC201,ACC201,Spring 2026,2,BACO2.1,77.5,3.1,4,Enrolled
ENR_018737,103608,FIN201,FIN201,Spring 2026,2,BACO2.1,77.7,3.11,4,Enrolled
ENR_018738,103608,BIT201,BIT201,Spring 2026,2,BACO2.1,88.6,3.55,4,Enrolled
ENR_018739,103609,ECO101,ECO101,Spring 2026,1,BSCP1.1,56.3,2.25,3,Enrolled
ENR_018740,103609,BIT103,BIT103,Spring 2026,1,BSCP1.1,41.8,1.67,3,Enrolled
ENR_018741,103609,PSY101,PSY101,Spring 2026,1,BSCP1.1,82.9,3.31,3,Enrolled
ENR_018742,103609,MAT101,MAT101,Spring 2026,1,BSCP1.1,66.8,2.67,4,Enrolled
ENR_018743,103609,BIT102,BIT102,Spring 2026,1,BSCP1.1,82.2,3.29,3,Enrolled
ENR_018744,103609,STA101,STA101,Spring 2026,1,BSCP1.1,75.2,3.01,4,Enrolled
ENR_018745,103610,BUS411,BUS411,Spring 2026,4,BAIS4.1,85.3,3.41,4,Enrolled
ENR_018746,103610,MGT401,MGT401,Spring 2026,4,BAIS4.1,91.9,3.68,3,Enrolled
ENR_018747,103610,STR401,STR401,Spring 2026,4,BAIS4.1,78.9,3.15,3,Enrolled
ENR_018748,103610,BIT402,BIT402,Spring 2026,4,BAIS4.1,90.4,3.62,3,Enrolled
ENR_018749,103611,ACC301,ACC301,Spring 2026,3,BADS3.1,88.0,3.52,4,Enrolled
ENR_018750,103611,FIN301,FIN301,Spring 2026,3,BADS3.1,39.2,1.57,3,Enrolled
ENR_018751,103611,MKT301,MKT301,Spring 2026,3,BADS3.1,91.2,3.65,3,Enrolled
ENR_018752,103611,SCM301,SCM301,Spring 2026,3,BADS3.1,48.9,1.95,3,Enrolled
ENR_018753,103611,MGT301,MGT301,Spring 2026,3,BADS3.1,82.9,3.32,3,Enrolled
ENR_018754,103611,BIT302,BIT302,Spring 2026,3,BADS3.1,73.5,2.94,3,Enrolled
ENR_018755,103612,BIT411,BIT411,Spring 2026,4,BADS4.2,89.1,3.56,4,Enrolled
ENR_018756,103612,BUS412,BUS412,Spring 2026,4,BADS4.2,75.7,3.03,4,Enrolled
ENR_018757,103612,MKT401,MKT401,Spring 2026,4,BADS4.2,93.1,3.72,3,Enrolled
ENR_018758,103612,BIT412,BIT412,Spring 2026,4,BADS4.2,94.5,3.78,3,Enrolled
ENR_018759,103613,BIT305,BIT305,Spring 2026,3,BACO3.1,90.3,3.61,3,Enrolled
ENR_018760,103613,BIT301,BIT301,Spring 2026,3,BACO3.1,73.5,2.94,3,Enrolled
ENR_018761,103613,FIN301,FIN301,Spring 2026,3,BACO3.1,70.9,2.83,3,Enrolled
ENR_018762,103613,SCM301,SCM301,Spring 2026,3,BACO3.1,72.1,2.89,3,Enrolled
ENR_018763,103613,BIT302,BIT302,Spring 2026,3,BACO3.1,45.4,1.82,3,Enrolled
ENR_018764,103614,LAW102,LAW102,Spring 2026,1,BSCP1.1,67.9,2.72,3,Enrolled
ENR_018765,103614,BIT103,BIT103,Spring 2026,1,BSCP1.1,78.9,3.16,3,Enrolled
ENR_018766,103614,MGT101,MGT101,Spring 2026,1,BSCP1.1,91.5,3.66,3,Enrolled
ENR_018767,103614,ACC101,ACC101,Spring 2026,1,BSCP1.1,65.6,2.62,4,Enrolled
ENR_018768,103614,BIT105,BIT105,Spring 2026,1,BSCP1.1,66.0,2.64,3,Enrolled
ENR_018769,103614,BUS101,BUS101,Spring 2026,1,BSCP1.1,91.7,3.67,3,Enrolled
ENR_018770,103614,LAW101,LAW101,Spring 2026,1,BSCP1.1,53.5,2.14,3,Enrolled
ENR_018771,103615,OMG201,OMG201,Spring 2026,2,BAIS2.1,93.1,3.73,3,Enrolled
ENR_018772,103615,BIT205,BIT205,Spring 2026,2,BAIS2.1,74.9,2.99,3,Enrolled
ENR_018773,103615,HRM201,HRM201,Spring 2026,2,BAIS2.1,84.6,3.39,3,Enrolled
ENR_018774,103615,BUS201,BUS201,Spring 2026,2,BAIS2.1,91.1,3.64,3,Enrolled
ENR_018775,103615,BIT202,BIT202,Spring 2026,2,BAIS2.1,66.7,2.67,4,Enrolled
ENR_018776,103615,BIT201,BIT201,Spring 2026,2,BAIS2.1,34.5,1.38,4,Enrolled
ENR_018777,103617,BIT112,BIT112,Spring 2026,1,BSCP1.2,64.1,2.56,4,Enrolled
ENR_018778,103617,MAT102,MAT102,Spring 2026,1,BSCP1.2,55.9,2.24,4,Enrolled
ENR_018779,103617,ECO102,ECO102,Spring 2026,1,BSCP1.2,82.5,3.3,3,Enrolled
ENR_018780,103617,MAT112,MAT112,Spring 2026,1,BSCP1.2,77.0,3.08,3,Enrolled
ENR_018781,103617,BIT113,BIT113,Spring 2026,1,BSCP1.2,85.3,3.41,3,Enrolled
ENR_018782,103617,STA102,STA102,Spring 2026,1,BSCP1.2,39.6,1.58,4,Enrolled
ENR_018783,103617,BIT116,BIT116,Spring 2026,1,BSCP1.2,63.2,2.53,3,Enrolled
ENR_018784,103618,LAW101,LAW101,Spring 2026,1,BACO1.1,67.6,2.7,3,Enrolled
ENR_018785,103618,BIT104,BIT104,Spring 2026,1,BACO1.1,92.1,3.69,3,Enrolled
ENR_018786,103618,ECO101,ECO101,Spring 2026,1,BACO1.1,83.7,3.35,3,Enrolled
ENR_018787,103618,BIT106,BIT106,Spring 2026,1,BACO1.1,74.5,2.98,3,Enrolled
ENR_018788,103618,BUS101,BUS101,Spring 2026,1,BACO1.1,59.8,2.39,3,Enrolled
ENR_018789,103618,BIT105,BIT105,Spring 2026,1,BACO1.1,89.8,3.59,3,Enrolled
ENR_018790,103618,BIT101,BIT101,Spring 2026,1,BACO1.1,45.7,1.83,4,Enrolled
ENR_018791,103619,BIT401,BIT401,Spring 2026,4,BSCP4.1,67.4,2.7,4,Enrolled
ENR_018792,103619,MGT401,MGT401,Spring 2026,4,BSCP4.1,88.0,3.52,3,Enrolled
ENR_018793,103619,BIT404,BIT404,Spring 2026,4,BSCP4.1,78.7,3.15,3,Enrolled
ENR_018794,103619,BUS401,BUS401,Spring 2026,4,BSCP4.1,63.1,2.52,3,Enrolled
ENR_018795,103619,BUS411,BUS411,Spring 2026,4,BSCP4.1,85.6,3.43,4,Enrolled
ENR_018796,103620,BUS411,BUS411,Spring 2026,4,BADS4.1,91.8,3.67,4,Enrolled
ENR_018797,103620,BIT402,BIT402,Spring 2026,4,BADS4.1,57.7,2.31,3,Enrolled
ENR_018798,103620,MGT401,MGT401,Spring 2026,4,BADS4.1,50.6,2.02,3,Enrolled
ENR_018799,103620,STR401,STR401,Spring 2026,4,BADS4.1,86.1,3.44,3,Enrolled
ENR_018800,103621,BIT412,BIT412,Spring 2026,4,BADS4.2,73.6,2.94,3,Enrolled
ENR_018801,103621,BUS412,BUS412,Spring 2026,4,BADS4.2,57.2,2.29,4,Enrolled
ENR_018802,103621,BIT411,BIT411,Spring 2026,4,BADS4.2,72.3,2.89,4,Enrolled
ENR_018803,103621,MKT401,MKT401,Spring 2026,4,BADS4.2,76.8,3.07,3,Enrolled
ENR_018804,103622,BUS301,BUS301,Spring 2026,3,BSCP3.2,81.2,3.25,3,Enrolled
