id,student_id,week_number,year,login_count,time_spent_minutes,assignments_submitted,assignments_total,avg_assignment_score,engagement_score
9128,761,8,2024,17,506,5,5,93.34,100.0
9129,761,9,2024,15,566,5,5,83.11,100.0
9130,761,10,2024,17,525,5,5,90.45,100.0
9131,761,11,2024,15,522,5,5,86.23,100.0
9132,761,12,2024,12,553,5,5,86.83,100.0
9133,762,1,2024,13,374,5,5,82.61,100.0
9134,762,2,2024,17,459,5,5,82.75,100.0
9135,762,3,2024,12,346,5,5,87.71,100.0
9136,762,4,2024,7,194,2,5,70.18,45.0
9137,762,5,2024,14,580,5,5,81.51,100.0
9138,762,6,2024,10,413,5,5,89.13,100.0
9139,762,7,2024,19,412,4,5,83.54,98.33
9140,762,8,2024,19,425,5,5,94.22,100.0
9141,762,9,2024,12,417,4,5,98.4,86.67
9142,762,10,2024,15,404,4,5,94.63,91.67
9143,762,11,2024,14,547,5,5,93.0,100.0
9144,762,12,2024,16,463,5,5,90.19,100.0
9145,763,1,2024,16,482,5,5,98.48,100.0
9146,763,2,2024,8,300,2,5,66.91,46.67
9147,763,3,2024,9,295,3,5,64.38,65.0
9148,763,4,2024,13,551,5,5,99.99,100.0
9149,763,5,2024,2,79,2,5,55.92,36.67
9150,763,6,2024,4,51,1,5,45.96,23.33
9151,763,7,2024,19,310,5,5,86.26,100.0
9152,763,8,2024,11,350,5,5,98.95,100.0
9153,763,9,2024,11,322,5,5,98.62,100.0
9154,763,10,2024,10,289,2,5,71.25,50.0
9155,763,11,2024,19,495,4,5,81.73,98.33
9156,763,12,2024,19,314,4,5,89.76,98.33
9157,764,1,2024,8,182,4,5,69.12,80.0
9158,764,2,2024,11,395,5,5,90.14,100.0
9159,764,3,2024,7,253,2,5,72.96,45.0
9160,764,4,2024,10,499,4,5,87.49,83.33
9161,764,5,2024,5,174,3,5,72.5,58.33
9162,764,6,2024,3,2,1,5,37.97,21.67
9163,764,7,2024,12,507,4,5,94.69,86.67
9164,764,8,2024,9,226,4,5,68.95,81.67
9165,764,9,2024,10,367,4,5,83.46,83.33
9166,764,10,2024,5,271,2,5,62.52,41.67
9167,764,11,2024,2,35,0,5,58.15,3.33
9168,764,12,2024,10,403,5,5,90.17,100.0
9169,765,1,2024,20,331,5,5,88.19,100.0
9170,765,2,2024,13,341,5,5,82.75,100.0
9171,765,3,2024,5,14,2,5,49.62,41.67
9172,765,4,2024,8,203,2,5,75.81,46.67
9173,765,5,2024,16,532,4,5,93.04,93.33
9174,765,6,2024,17,573,4,5,87.0,95.0
9175,765,7,2024,7,225,3,5,72.39,61.67
9176,765,8,2024,11,413,4,5,82.97,85.0
9177,765,9,2024,17,301,5,5,83.86,100.0
9178,765,10,2024,6,241,4,5,76.93,76.67
9179,765,11,2024,15,442,4,5,88.99,91.67
9180,765,12,2024,7,273,2,5,73.0,45.0
9181,766,1,2024,8,183,4,5,71.75,80.0
9182,766,2,2024,18,356,4,5,81.76,96.67
9183,766,3,2024,6,222,4,5,73.0,76.67
9184,766,4,2024,6,155,3,5,75.29,60.0
9185,766,5,2024,10,238,4,5,79.84,83.33
9186,766,6,2024,18,454,4,5,83.54,96.67
9187,766,7,2024,17,493,4,5,82.59,95.0
9188,766,8,2024,10,516,5,5,97.48,100.0
9189,766,9,2024,12,529,4,5,95.02,86.67
9190,766,10,2024,7,215,3,5,67.02,61.67
9191,766,11,2024,5,150,0,5,42.17,8.33
9192,766,12,2024,20,373,4,5,94.65,100.0
9193,767,1,2024,18,398,4,5,88.32,96.67
9194,767,2,2024,7,201,4,5,69.8,78.33
9195,767,3,2024,20,565,5,5,83.34,100.0
9196,767,4,2024,15,438,4,5,96.23,91.67
9197,767,5,2024,13,472,4,5,93.77,88.33
9198,767,6,2024,17,364,5,5,99.71,100.0
9199,767,7,2024,19,560,4,5,83.32,98.33
9200,767,8,2024,6,236,2,5,63.68,43.33
9201,767,9,2024,3,114,1,5,49.53,21.67
9202,767,10,2024,5,199,2,5,70.36,41.67
9203,767,11,2024,11,412,5,5,97.74,100.0
9204,767,12,2024,17,551,5,5,82.81,100.0
9205,768,1,2024,11,382,4,5,80.67,85.0
9206,768,2,2024,20,376,4,5,93.23,100.0
9207,768,3,2024,10,396,4,5,93.56,83.33
9208,768,4,2024,20,407,5,5,87.46,100.0
9209,768,5,2024,6,241,2,5,75.88,43.33
9210,768,6,2024,15,510,4,5,90.86,91.67
9211,768,7,2024,16,589,5,5,92.8,100.0
9212,768,8,2024,15,559,5,5,94.61,100.0
9213,768,9,2024,4,18,2,5,47.31,40.0
9214,768,10,2024,15,358,4,5,94.19,91.67
9215,768,11,2024,7,230,4,5,66.41,78.33
9216,768,12,2024,9,249,3,5,69.95,65.0
9217,769,1,2024,15,597,5,5,97.43,100.0
9218,769,2,2024,13,345,5,5,82.18,100.0
9219,769,3,2024,3,58,0,5,54.41,5.0
9220,769,4,2024,18,317,4,5,81.95,96.67
9221,769,5,2024,11,494,4,5,85.91,85.0
9222,769,6,2024,8,151,3,5,73.55,63.33
9223,769,7,2024,19,358,4,5,98.49,98.33
9224,769,8,2024,2,8,1,5,41.14,20.0
9225,769,9,2024,17,503,5,5,81.91,100.0
9226,769,10,2024,16,547,5,5,99.52,100.0
9227,769,11,2024,8,241,2,5,66.97,46.67
9228,769,12,2024,13,433,5,5,88.26,100.0
9229,770,1,2024,6,206,3,5,73.33,60.0
9230,770,2,2024,15,355,5,5,93.85,100.0
9231,770,3,2024,13,326,5,5,89.74,100.0
9232,770,4,2024,19,518,5,5,88.17,100.0
9233,770,5,2024,7,260,2,5,63.36,45.0
9234,770,6,2024,18,411,4,5,95.47,96.67
9235,770,7,2024,11,459,5,5,89.72,100.0
9236,770,8,2024,16,597,4,5,90.18,93.33
9237,770,9,2024,20,384,4,5,96.15,100.0
9238,770,10,2024,6,271,2,5,75.07,43.33
9239,770,11,2024,10,190,4,5,60.95,83.33
9240,770,12,2024,0,20,2,5,41.72,33.33
9241,771,1,2024,8,264,4,5,65.28,80.0
9242,771,2,2024,8,284,3,5,76.67,63.33
9243,771,3,2024,1,33,0,5,43.73,1.67
9244,771,4,2024,11,506,5,5,85.02,100.0
9245,771,5,2024,18,373,5,5,95.06,100.0
9246,771,6,2024,20,342,5,5,93.73,100.0
9247,771,7,2024,7,208,4,5,71.43,78.33
9248,771,8,2024,7,155,3,5,75.03,61.67
9249,771,9,2024,11,598,5,5,94.36,100.0
9250,771,10,2024,9,231,4,5,75.77,81.67
9251,771,11,2024,8,223,2,5,67.81,46.67
9252,771,12,2024,12,527,5,5,80.57,100.0
9253,772,1,2024,12,385,5,5,97.04,100.0
9254,772,2,2024,9,294,4,5,75.55,81.67
9255,772,3,2024,17,315,4,5,80.99,95.0
9256,772,4,2024,17,441,4,5,98.17,95.0
9257,772,5,2024,11,318,4,5,86.23,85.0
9258,772,6,2024,6,215,3,5,60.73,60.0
9259,772,7,2024,6,288,4,5,67.18,76.67
9260,772,8,2024,9,297,4,5,75.94,81.67
9261,772,9,2024,6,252,2,5,62.0,43.33
9262,772,10,2024,18,336,4,5,91.07,96.67
9263,772,11,2024,10,437,4,5,94.75,83.33
9264,772,12,2024,20,529,4,5,99.45,100.0
9265,773,1,2024,20,323,5,5,85.42,100.0
9266,773,2,2024,9,190,2,5,77.05,48.33
9267,773,3,2024,18,443,5,5,87.97,100.0
9268,773,4,2024,5,287,4,5,76.0,75.0
9269,773,5,2024,18,444,4,5,99.81,96.67
9270,773,6,2024,13,444,5,5,80.7,100.0
9271,773,7,2024,10,202,3,5,60.85,66.67
9272,773,8,2024,17,373,4,5,86.68,95.0
9273,773,9,2024,13,495,4,5,82.22,88.33
9274,773,10,2024,9,286,3,5,61.16,65.0
9275,773,11,2024,11,521,4,5,96.75,85.0
9276,773,12,2024,17,491,5,5,90.08,100.0
9277,774,1,2024,5,13,2,5,42.92,41.67
9278,774,2,2024,14,492,5,5,90.29,100.0
9279,774,3,2024,4,90,1,5,51.67,23.33
9280,774,4,2024,16,557,5,5,91.08,100.0
9281,774,5,2024,8,262,4,5,72.07,80.0
9282,774,6,2024,12,457,5,5,95.32,100.0
9283,774,7,2024,9,203,2,5,64.54,48.33
9284,774,8,2024,11,592,4,5,82.52,85.0
9285,774,9,2024,6,288,4,5,74.8,76.67
9286,774,10,2024,5,95,2,5,43.15,41.67
9287,774,11,2024,7,183,4,5,63.79,78.33
9288,774,12,2024,13,530,4,5,93.49,88.33
9289,775,1,2024,17,337,5,5,86.44,100.0
9290,775,2,2024,5,266,3,5,79.12,58.33
9291,775,3,2024,10,187,2,5,65.03,50.0
9292,775,4,2024,14,467,5,5,86.35,100.0
9293,775,5,2024,16,407,5,5,83.9,100.0
9294,775,6,2024,10,179,2,5,78.33,50.0
9295,775,7,2024,20,371,4,5,84.22,100.0
9296,775,8,2024,14,393,4,5,81.13,90.0
9297,775,9,2024,19,581,4,5,98.07,98.33
9298,775,10,2024,18,528,4,5,89.97,96.67
9299,775,11,2024,11,389,4,5,84.02,85.0
9300,775,12,2024,10,295,4,5,64.35,83.33
9301,776,1,2024,17,477,4,5,81.62,95.0
9302,776,2,2024,9,183,4,5,63.1,81.67
9303,776,3,2024,13,407,5,5,80.29,100.0
9304,776,4,2024,17,436,4,5,93.24,95.0
9305,776,5,2024,5,270,4,5,65.93,75.0
9306,776,6,2024,5,207,4,5,63.11,75.0
9307,776,7,2024,16,596,5,5,94.97,100.0
9308,776,8,2024,9,187,3,5,71.22,65.0
9309,776,9,2024,18,307,4,5,94.29,96.67
9310,776,10,2024,13,587,4,5,96.61,88.33
9311,776,11,2024,5,116,2,5,53.01,41.67
9312,776,12,2024,5,103,0,5,38.98,8.33
9313,777,1,2024,2,127,2,5,42.42,36.67
9314,777,2,2024,7,257,2,5,78.12,45.0
9315,777,3,2024,9,177,4,5,62.22,81.67
9316,777,4,2024,16,447,4,5,95.97,93.33
9317,777,5,2024,9,197,2,5,78.62,48.33
9318,777,6,2024,19,551,5,5,94.28,100.0
9319,777,7,2024,19,407,4,5,80.84,98.33
9320,777,8,2024,0,143,2,5,53.8,33.33
9321,777,9,2024,5,273,2,5,64.59,41.67
9322,777,10,2024,6,277,3,5,79.93,60.0
9323,777,11,2024,13,317,4,5,92.5,88.33
9324,777,12,2024,7,181,2,5,70.18,45.0
9325,778,1,2024,14,437,5,5,83.03,100.0
9326,778,2,2024,14,370,5,5,91.96,100.0
9327,778,3,2024,17,556,5,5,90.98,100.0
9328,778,4,2024,17,322,4,5,84.3,95.0
9329,778,5,2024,20,397,4,5,81.11,100.0
9330,778,6,2024,17,335,4,5,80.21,95.0
9331,778,7,2024,10,263,4,5,74.08,83.33
9332,778,8,2024,13,458,4,5,80.56,88.33
9333,778,9,2024,6,227,2,5,66.96,43.33
9334,778,10,2024,20,499,4,5,82.13,100.0
9335,778,11,2024,1,108,2,5,38.8,35.0
9336,778,12,2024,9,269,3,5,75.75,65.0
9337,779,1,2024,9,256,2,5,73.8,48.33
9338,779,2,2024,5,136,1,5,51.06,25.0
9339,779,3,2024,16,364,4,5,86.03,93.33
9340,779,4,2024,8,243,4,5,70.92,80.0
9341,779,5,2024,11,458,4,5,80.94,85.0
9342,779,6,2024,12,476,4,5,84.23,86.67
9343,779,7,2024,11,359,5,5,88.27,100.0
9344,779,8,2024,15,360,5,5,97.75,100.0
9345,779,9,2024,9,281,2,5,79.7,48.33
9346,779,10,2024,16,312,5,5,85.49,100.0
9347,779,11,2024,15,322,5,5,92.86,100.0
9348,779,12,2024,15,344,5,5,94.96,100.0
9349,780,1,2024,14,364,4,5,95.19,90.0
9350,780,2,2024,10,568,5,5,91.18,100.0
9351,780,3,2024,7,182,3,5,64.49,61.67
9352,780,4,2024,18,430,5,5,82.31,100.0
9353,780,5,2024,13,464,4,5,97.23,88.33
9354,780,6,2024,5,165,2,5,69.61,41.67
9355,780,7,2024,10,372,4,5,96.51,83.33
9356,780,8,2024,12,401,5,5,96.09,100.0
9357,780,9,2024,8,194,3,5,66.2,63.33
9358,780,10,2024,15,542,4,5,97.88,91.67
9359,780,11,2024,4,51,0,5,45.23,6.67
9360,780,12,2024,10,435,4,5,87.61,83.33
9361,781,1,2024,15,443,4,5,96.17,91.67
9362,781,2,2024,11,557,4,5,96.81,85.0
9363,781,3,2024,10,230,3,5,74.58,66.67
9364,781,4,2024,10,225,4,5,64.65,83.33
9365,781,5,2024,0,69,0,5,36.51,0.0
9366,781,6,2024,10,236,4,5,75.55,83.33
9367,781,7,2024,15,562,5,5,84.72,100.0
9368,781,8,2024,16,364,4,5,87.21,93.33
9369,781,9,2024,10,158,4,5,74.98,83.33
9370,781,10,2024,7,166,4,5,73.09,78.33
9371,781,11,2024,6,263,2,5,64.76,43.33
9372,781,12,2024,19,404,5,5,94.82,100.0
9373,782,1,2024,7,253,4,5,66.82,78.33
9374,782,2,2024,6,185,2,5,72.77,43.33
9375,782,3,2024,13,578,5,5,95.11,100.0
9376,782,4,2024,5,147,2,5,34.59,41.67
9377,782,5,2024,11,408,4,5,99.11,85.0
9378,782,6,2024,8,233,2,5,70.92,46.67
9379,782,7,2024,9,175,3,5,68.7,65.0
9380,782,8,2024,5,179,4,5,65.31,75.0
9381,782,9,2024,9,279,2,5,65.49,48.33
9382,782,10,2024,17,338,5,5,92.62,100.0
9383,782,11,2024,10,587,4,5,95.51,83.33
9384,782,12,2024,8,211,3,5,76.65,63.33
9385,783,1,2024,8,201,2,5,61.91,46.67
9386,783,2,2024,20,423,5,5,97.27,100.0
9387,783,3,2024,11,553,5,5,82.63,100.0
9388,783,4,2024,4,96,0,5,53.88,6.67
9389,783,5,2024,1,65,0,5,56.93,1.67
9390,783,6,2024,5,158,2,5,66.26,41.67
9391,783,7,2024,15,576,4,5,90.66,91.67
9392,783,8,2024,20,323,4,5,82.91,100.0
9393,783,9,2024,14,306,5,5,87.44,100.0
9394,783,10,2024,10,282,4,5,65.22,83.33
9395,783,11,2024,13,477,4,5,92.57,88.33
9396,783,12,2024,0,40,1,5,39.32,16.67
9397,784,1,2024,14,599,4,5,97.43,90.0
9398,784,2,2024,7,168,3,5,74.44,61.67
9399,784,3,2024,5,71,1,5,44.74,25.0
9400,784,4,2024,6,274,4,5,72.43,76.67
9401,784,5,2024,10,200,4,5,73.43,83.33
9402,784,6,2024,5,238,3,5,76.57,58.33
9403,784,7,2024,7,269,2,5,75.81,45.0
9404,784,8,2024,10,198,4,5,74.79,83.33
9405,784,9,2024,13,428,5,5,91.11,100.0
9406,784,10,2024,19,587,4,5,93.81,98.33
9407,784,11,2024,14,449,4,5,84.78,90.0
9408,784,12,2024,13,357,5,5,92.61,100.0
9409,785,1,2024,19,310,4,5,99.61,98.33
9410,785,2,2024,11,303,4,5,92.14,85.0
9411,785,3,2024,20,453,4,5,89.83,100.0
9412,785,4,2024,19,539,5,5,83.36,100.0
9413,785,5,2024,6,214,4,5,66.11,76.67
9414,785,6,2024,7,209,2,5,66.67,45.0
9415,785,7,2024,14,545,5,5,97.85,100.0
9416,785,8,2024,18,375,4,5,91.09,96.67
9417,785,9,2024,18,585,4,5,98.48,96.67
9418,785,10,2024,17,343,5,5,93.68,100.0
9419,785,11,2024,10,551,4,5,95.82,83.33
9420,785,12,2024,8,181,3,5,67.62,63.33
9421,786,1,2024,14,372,5,5,88.7,100.0
9422,786,2,2024,16,409,5,5,83.54,100.0
9423,786,3,2024,12,402,4,5,95.29,86.67
9424,786,4,2024,8,165,3,5,72.19,63.33
9425,786,5,2024,12,544,5,5,80.57,100.0
9426,786,6,2024,15,581,5,5,92.34,100.0
9427,786,7,2024,18,325,4,5,84.71,96.67
9428,786,8,2024,5,157,4,5,61.99,75.0
9429,786,9,2024,14,574,4,5,96.36,90.0
9430,786,10,2024,5,214,2,5,73.19,41.67
9431,786,11,2024,12,542,4,5,89.76,86.67
9432,786,12,2024,7,298,2,5,71.73,45.0
9433,787,1,2024,14,554,4,5,90.68,90.0
9434,787,2,2024,5,16,2,5,36.06,41.67
9435,787,3,2024,7,159,3,5,63.0,61.67
9436,787,4,2024,14,509,4,5,84.65,90.0
9437,787,5,2024,17,396,4,5,89.44,95.0
9438,787,6,2024,15,464,5,5,95.1,100.0
9439,787,7,2024,8,198,3,5,72.61,63.33
9440,787,8,2024,14,358,5,5,89.27,100.0
9441,787,9,2024,11,585,4,5,94.94,85.0
9442,787,10,2024,4,34,0,5,52.55,6.67
9443,787,11,2024,6,259,3,5,67.21,60.0
9444,787,12,2024,15,353,5,5,82.13,100.0
9445,788,1,2024,12,529,5,5,86.34,100.0
9446,788,2,2024,15,510,5,5,97.13,100.0
9447,788,3,2024,19,376,5,5,80.36,100.0
9448,788,4,2024,13,416,5,5,96.63,100.0
9449,788,5,2024,8,223,2,5,67.48,46.67
9450,788,6,2024,3,28,0,5,32.94,5.0
9451,788,7,2024,10,555,4,5,92.98,83.33
9452,788,8,2024,15,571,4,5,96.12,91.67
9453,788,9,2024,18,500,4,5,82.98,96.67
9454,788,10,2024,12,506,5,5,93.76,100.0
9455,788,11,2024,3,72,1,5,37.93,21.67
9456,788,12,2024,13,502,5,5,89.81,100.0
9457,789,1,2024,12,350,5,5,80.32,100.0
9458,789,2,2024,10,385,5,5,96.09,100.0
9459,789,3,2024,9,204,4,5,71.7,81.67
9460,789,4,2024,19,500,5,5,89.51,100.0
9461,789,5,2024,6,243,2,5,72.42,43.33
9462,789,6,2024,7,249,2,5,76.01,45.0
9463,789,7,2024,7,188,4,5,76.05,78.33
9464,789,8,2024,16,532,4,5,99.1,93.33
9465,789,9,2024,20,380,5,5,94.69,100.0
9466,789,10,2024,13,520,4,5,91.66,88.33
9467,789,11,2024,17,412,4,5,95.84,95.0
9468,789,12,2024,20,534,5,5,99.76,100.0
9469,790,1,2024,11,452,5,5,89.73,100.0
9470,790,2,2024,5,221,3,5,64.51,58.33
9471,790,3,2024,17,498,5,5,91.96,100.0
9472,790,4,2024,6,267,3,5,63.01,60.0
9473,790,5,2024,6,297,3,5,73.17,60.0
9474,790,6,2024,16,413,4,5,80.77,93.33
9475,790,7,2024,18,388,4,5,94.17,96.67
9476,790,8,2024,10,292,4,5,77.51,83.33
9477,790,9,2024,17,404,5,5,97.28,100.0
9478,790,10,2024,12,338,4,5,90.07,86.67
9479,790,11,2024,11,496,4,5,87.66,85.0
9480,790,12,2024,4,134,1,5,43.13,23.33
9481,791,1,2024,20,359,4,5,87.07,100.0
9482,791,2,2024,10,268,2,5,65.98,50.0
9483,791,3,2024,8,283,3,5,76.11,63.33
9484,791,4,2024,19,450,5,5,92.33,100.0
9485,791,5,2024,20,383,4,5,97.06,100.0
9486,791,6,2024,20,350,5,5,97.1,100.0
9487,791,7,2024,10,160,4,5,68.9,83.33
9488,791,8,2024,6,295,3,5,70.79,60.0
9489,791,9,2024,6,259,4,5,74.89,76.67
9490,791,10,2024,16,418,5,5,87.71,100.0
9491,791,11,2024,6,271,2,5,68.06,43.33
9492,791,12,2024,17,484,5,5,80.22,100.0
9493,792,1,2024,18,441,4,5,94.19,96.67
9494,792,2,2024,1,128,2,5,31.53,35.0
9495,792,3,2024,15,376,4,5,80.09,91.67
9496,792,4,2024,5,120,2,5,30.36,41.67
9497,792,5,2024,20,597,5,5,82.47,100.0
9498,792,6,2024,15,512,4,5,88.28,91.67
9499,792,7,2024,12,582,4,5,82.62,86.67
9500,792,8,2024,0,37,0,5,57.17,0.0
9501,792,9,2024,14,450,5,5,88.66,100.0
9502,792,10,2024,3,83,0,5,44.19,5.0
9503,792,11,2024,9,260,3,5,68.18,65.0
9504,792,12,2024,16,481,5,5,96.29,100.0
9505,793,1,2024,13,578,4,5,83.94,88.33
9506,793,2,2024,13,567,5,5,80.51,100.0
9507,793,3,2024,11,395,5,5,97.8,100.0
9508,793,4,2024,16,430,5,5,88.96,100.0
9509,793,5,2024,2,42,1,5,36.29,20.0
9510,793,6,2024,18,434,4,5,93.58,96.67
9511,793,7,2024,8,156,4,5,76.25,80.0
9512,793,8,2024,17,379,4,5,95.05,95.0
9513,793,9,2024,14,498,5,5,96.13,100.0
9514,793,10,2024,16,535,5,5,98.04,100.0
9515,793,11,2024,19,339,5,5,88.2,100.0
9516,793,12,2024,13,358,4,5,80.57,88.33
9517,794,1,2024,17,591,5,5,89.4,100.0
9518,794,2,2024,20,323,4,5,83.58,100.0
9519,794,3,2024,20,427,5,5,86.16,100.0
9520,794,4,2024,18,385,4,5,84.96,96.67
9521,794,5,2024,12,315,5,5,82.03,100.0
9522,794,6,2024,2,102,0,5,49.0,3.33
9523,794,7,2024,10,386,5,5,85.16,100.0
9524,794,8,2024,5,297,3,5,62.12,58.33
9525,794,9,2024,9,253,3,5,65.22,65.0
9526,794,10,2024,15,349,5,5,95.53,100.0
9527,794,11,2024,19,586,4,5,88.44,98.33
9528,794,12,2024,7,156,4,5,73.09,78.33
9529,795,1,2024,12,561,5,5,87.41,100.0
9530,795,2,2024,1,15,2,5,49.91,35.0
9531,795,3,2024,11,446,4,5,97.1,85.0
9532,795,4,2024,14,421,4,5,90.2,90.0
9533,795,5,2024,4,147,2,5,38.7,40.0
9534,795,6,2024,20,598,4,5,88.29,100.0
9535,795,7,2024,18,358,4,5,84.46,96.67
9536,795,8,2024,5,165,3,5,66.07,58.33
9537,795,9,2024,11,353,4,5,93.19,85.0
9538,795,10,2024,18,327,5,5,94.2,100.0
9539,795,11,2024,8,281,3,5,70.78,63.33
9540,795,12,2024,19,351,4,5,92.89,98.33
9541,796,1,2024,17,319,5,5,83.82,100.0
9542,796,2,2024,10,277,3,5,61.52,66.67
9543,796,3,2024,10,237,2,5,74.6,50.0
9544,796,4,2024,12,595,5,5,92.83,100.0
9545,796,5,2024,19,536,5,5,84.06,100.0
9546,796,6,2024,0,7,1,5,57.14,16.67
9547,796,7,2024,13,384,5,5,94.58,100.0
9548,796,8,2024,9,229,4,5,66.02,81.67
9549,796,9,2024,7,184,2,5,76.28,45.0
9550,796,10,2024,0,141,1,5,40.93,16.67
9551,796,11,2024,13,414,5,5,91.24,100.0
9552,796,12,2024,19,417,5,5,97.18,100.0
9553,797,1,2024,5,222,3,5,72.9,58.33
9554,797,2,2024,15,549,4,5,83.38,91.67
9555,797,3,2024,20,428,4,5,86.67,100.0
9556,797,4,2024,17,397,4,5,83.55,95.0
9557,797,5,2024,11,597,5,5,91.45,100.0
9558,797,6,2024,17,504,4,5,89.25,95.0
9559,797,7,2024,15,404,4,5,80.78,91.67
9560,797,8,2024,16,566,5,5,82.48,100.0
9561,797,9,2024,17,407,5,5,81.12,100.0
9562,797,10,2024,17,468,5,5,82.34,100.0
9563,797,11,2024,1,98,0,5,51.55,1.67
9564,797,12,2024,20,352,5,5,98.57,100.0
9565,798,1,2024,4,148,0,5,33.94,6.67
9566,798,2,2024,10,377,4,5,81.51,83.33
9567,798,3,2024,17,315,5,5,93.35,100.0
9568,798,4,2024,5,205,4,5,79.96,75.0
9569,798,5,2024,10,554,4,5,92.39,83.33
9570,798,6,2024,16,371,5,5,83.75,100.0
9571,798,7,2024,11,370,5,5,96.53,100.0
9572,798,8,2024,10,187,4,5,74.63,83.33
9573,798,9,2024,16,555,4,5,82.39,93.33
9574,798,10,2024,0,39,1,5,45.39,16.67
9575,798,11,2024,14,573,5,5,96.3,100.0
9576,798,12,2024,7,250,4,5,61.91,78.33
9577,799,1,2024,10,509,5,5,98.6,100.0
9578,799,2,2024,6,181,2,5,60.71,43.33
9579,799,3,2024,7,204,2,5,67.95,45.0
9580,799,4,2024,16,500,5,5,94.34,100.0
9581,799,5,2024,9,263,2,5,64.22,48.33
9582,799,6,2024,12,375,4,5,80.17,86.67
9583,799,7,2024,13,582,5,5,92.53,100.0
9584,799,8,2024,19,504,5,5,93.78,100.0
9585,799,9,2024,15,322,5,5,86.46,100.0
9586,799,10,2024,15,563,4,5,87.74,91.67
9587,799,11,2024,13,596,5,5,90.3,100.0
9588,799,12,2024,19,596,5,5,92.43,100.0
9589,800,1,2024,7,221,2,5,67.91,45.0
9590,800,2,2024,16,596,4,5,91.42,93.33
9591,800,3,2024,14,324,5,5,93.59,100.0
9592,800,4,2024,19,569,4,5,83.75,98.33
9593,800,5,2024,17,538,5,5,83.88,100.0
9594,800,6,2024,18,346,5,5,84.6,100.0
9595,800,7,2024,19,412,4,5,84.06,98.33
9596,800,8,2024,17,529,4,5,86.91,95.0
9597,800,9,2024,19,369,5,5,84.68,100.0
9598,800,10,2024,12,529,4,5,95.75,86.67
9599,800,11,2024,13,427,4,5,94.06,88.33
9600,800,12,2024,18,560,5,5,95.41,100.0
9601,801,1,2024,10,154,3,5,75.16,66.67
9602,801,2,2024,17,440,4,5,82.74,95.0
9603,801,3,2024,11,345,5,5,86.02,100.0
9604,801,4,2024,20,563,5,5,80.31,100.0
9605,801,5,2024,8,168,2,5,73.57,46.67
9606,801,6,2024,18,347,4,5,89.9,96.67
9607,801,7,2024,17,548,5,5,84.63,100.0
9608,801,8,2024,5,85,0,5,51.17,8.33
9609,801,9,2024,8,152,3,5,63.81,63.33
9610,801,10,2024,10,457,4,5,84.87,83.33
9611,801,11,2024,20,452,4,5,85.68,100.0
9612,801,12,2024,0,40,0,5,43.35,0.0
9613,802,1,2024,16,405,5,5,84.0,100.0
9614,802,2,2024,15,486,4,5,81.7,91.67
9615,802,3,2024,7,211,2,5,78.24,45.0
9616,802,4,2024,16,574,5,5,88.56,100.0
9617,802,5,2024,16,450,5,5,97.91,100.0
9618,802,6,2024,4,51,1,5,37.26,23.33
9619,802,7,2024,6,158,4,5,65.64,76.67
9620,802,8,2024,8,279,3,5,63.81,63.33
9621,802,9,2024,9,150,4,5,70.5,81.67
9622,802,10,2024,0,17,1,5,41.41,16.67
9623,802,11,2024,3,14,2,5,51.16,38.33
9624,802,12,2024,13,366,5,5,95.98,100.0
9625,803,1,2024,13,345,5,5,99.38,100.0
9626,803,2,2024,7,190,3,5,75.43,61.67
9627,803,3,2024,18,389,4,5,82.83,96.67
9628,803,4,2024,13,510,5,5,97.03,100.0
9629,803,5,2024,10,264,4,5,76.43,83.33
9630,803,6,2024,12,427,5,5,83.14,100.0
9631,803,7,2024,9,192,4,5,63.31,81.67
9632,803,8,2024,13,370,5,5,98.96,100.0
9633,803,9,2024,0,132,1,5,50.56,16.67
9634,803,10,2024,8,155,3,5,67.92,63.33
9635,803,11,2024,6,264,3,5,78.46,60.0
9636,803,12,2024,15,508,5,5,93.33,100.0
9637,804,1,2024,11,519,4,5,83.99,85.0
9638,804,2,2024,5,133,2,5,52.56,41.67
9639,804,3,2024,15,586,4,5,83.71,91.67
9640,804,4,2024,6,171,4,5,68.85,76.67
9641,804,5,2024,10,453,5,5,81.17,100.0
9642,804,6,2024,11,447,4,5,93.86,85.0
9643,804,7,2024,16,379,5,5,81.41,100.0
9644,804,8,2024,14,506,5,5,84.93,100.0
9645,804,9,2024,5,262,2,5,66.11,41.67
9646,804,10,2024,8,152,3,5,75.51,63.33
9647,804,11,2024,13,546,4,5,89.24,88.33
9648,804,12,2024,16,414,5,5,89.45,100.0
9649,805,1,2024,12,456,4,5,97.89,86.67
9650,805,2,2024,18,459,4,5,83.52,96.67
9651,805,3,2024,17,511,4,5,82.67,95.0
9652,805,4,2024,6,259,2,5,63.19,43.33
9653,805,5,2024,9,291,3,5,68.97,65.0
9654,805,6,2024,14,558,4,5,91.66,90.0
9655,805,7,2024,5,254,4,5,71.03,75.0
9656,805,8,2024,17,477,5,5,99.27,100.0
9657,805,9,2024,7,159,4,5,68.51,78.33
9658,805,10,2024,6,186,3,5,75.82,60.0
9659,805,11,2024,4,68,2,5,32.15,40.0
9660,805,12,2024,12,441,5,5,81.48,100.0
9661,806,1,2024,2,100,2,5,35.83,36.67
9662,806,2,2024,10,287,4,5,68.39,83.33
9663,806,3,2024,12,313,5,5,85.26,100.0
